algo,func,run_id,error
HHO,F82017,2,11.465823446530749
HHO,F82017,3,7.901678869121383
HHO,F82017,4,5.877122020272736
HHO,F82017,5,5.315001333542909
HHO,F82017,6,3.86026974800302
HHO,F82017,7,10.090286275432163
HHO,F82017,8,5.704496823234535
HHO,F82017,9,10.800408184201956
HHO,F82017,10,10.615772051434874
HHO,F82017,11,7.602498596963301
HHO,F82017,12,5.387288969105839
HHO,F82017,13,9.023386373438257
HHO,F82017,14,7.085150517731677
HHO,F82017,15,3.193452804958156
HHO,F82017,16,8.539997693957957
HHO,F82017,17,6.387739763248192
HHO,F82017,18,8.666074284027445
HHO,F82017,19,3.9392819047870944
HHO,F82017,20,8.014120015563321
HHO,F82017,21,7.5466450439089385
HHO,F82017,22,4.3860755214359415
HHO,F82017,23,5.3478690206833335
HHO,F82017,24,6.171826950451305
HHO,F82017,25,11.173529095582808
HHO,F82017,26,8.192633896285884
HHO,F82017,27,3.3068164719558126
HHO,F82017,28,12.078319759037754
HHO,F82017,29,4.804219235795017
HHO,F82017,30,6.190326954976626
HHO,F82017,31,4.027138711836415
HHO,F82017,32,9.993628031828052
HHO,F82017,33,7.315388171321729
HHO,F82017,34,4.224136272960891
HHO,F82017,35,5.83948961139231
HHO,F82017,36,9.334096296810003
HHO,F82017,37,6.163938444938822
HHO,F82017,38,10.099021836923953
HHO,F82017,39,7.906146018048503
HHO,F82017,40,9.729850040216093
HHO,F82017,41,7.303076968512869
HHO,F82017,42,8.817390923809171
HHO,F82017,43,8.811054808758172
HHO,F82017,44,6.613552832846608
HHO,F82017,45,13.273503859902348
HHO,F82017,46,8.044578942375779
HHO,F82017,47,8.029343019909561
HHO,F82017,48,6.313604963747935
HHO,F82017,49,7.000514259289389
GA,F82017,0,7.452238126586394
GA,F82017,1,17.118186550156224
GA,F82017,2,0.454408267152985
GA,F82017,3,6.7215314864301945
GA,F82017,4,9.844610696347672
GA,F82017,5,15.755111225657743
GA,F82017,6,0.9983822435023058
GA,F82017,7,5.454876694312134
GA,F82017,8,9.093526463781245
GA,F82017,9,4.08913098485948
GA,F82017,10,10.337552580690044
GA,F82017,11,4.671786226403469
GA,F82017,12,5.177159129035431
GA,F82017,13,3.903510753183582
GA,F82017,14,16.825346834214542
GA,F82017,15,4.554247917553425
GA,F82017,16,1.542227434426195
GA,F82017,17,6.632196809102425
GA,F82017,18,7.059200917185649
GA,F82017,19,1.363271898669268
GA,F82017,20,11.498691996230491
GA,F82017,21,10.357543364156527
GA,F82017,22,9.909294797634743
GA,F82017,23,18.874135696019152
GA,F82017,24,5.917275628411176
GA,F82017,25,14.583901420402867
GA,F82017,26,4.030571790281101e-05
GA,F82017,27,4.45402596222084
GA,F82017,28,14.262878574996762
GA,F82017,29,9.8384278623937
GA,F82017,30,1.0878336542325542
GA,F82017,31,11.178545773579685
GA,F82017,32,5.634846659584014
GA,F82017,33,4.396806954042972
GA,F82017,34,10.997530440250557
GA,F82017,35,4.270663708602001
GA,F82017,36,8.80203625838692
GA,F82017,37,2.3615023068064147
GA,F82017,38,4.089752167392362
GA,F82017,39,2.726045395208871
GA,F82017,40,9.999543622280953
GA,F82017,41,2.182172743952151
GA,F82017,42,10.544283206036994
GA,F82017,43,15.435735232293496
GA,F82017,44,1.3630249452908174
GA,F82017,45,6.7096467372246025
GA,F82017,46,17.131332743613484
GA,F82017,47,14.415174403024025
GA,F82017,48,4.546254102087573
GA,F82017,49,0.5439128409702789
PSO,F92017,0,2651.687403209993
PSO,F92017,1,1298.5644561156369
PSO,F92017,2,3891.776964963192
PSO,F92017,3,1031.3380503598964
PSO,F92017,4,12.267424906645829
PSO,F92017,5,2519.976193397113
PSO,F92017,6,2780.243741451206
PSO,F92017,7,663.8661371574635
PSO,F92017,8,1332.4892363514118
PSO,F92017,9,245.45910472553987
PSO,F92017,10,1383.4260222085668
PSO,F92017,11,3130.132408518315
PSO,F92017,12,1486.262402750206
PSO,F92017,13,1925.1484617827082
PSO,F92017,14,728.6038604326532
PSO,F92017,15,1376.591596494829
PSO,F92017,16,2014.4694601718347
PSO,F92017,17,2852.292901425046
PSO,F92017,18,1326.2495342974125
PSO,F92017,19,3076.55390390492
PSO,F92017,20,3314.2506293925508
PSO,F92017,21,2115.448893060371
PSO,F92017,22,3473.458112890319
PSO,F92017,23,2200.413915406014
PSO,F92017,24,3564.064595083353
PSO,F92017,25,2423.5573837031334
PSO,F92017,26,2821.7737919970696
PSO,F92017,27,4370.356789614147
PSO,F92017,28,2195.1279279756236
PSO,F92017,29,4524.836585265599
PSO,F92017,30,2643.0453366364327
PSO,F92017,31,1998.1418310567315
PSO,F92017,32,73.163032934277
PSO,F92017,33,2292.1739497441104
PSO,F92017,34,166.5780337068445
PSO,F92017,35,4735.2581412980435
PSO,F92017,36,1637.7520808594472
PSO,F92017,37,3158.693760374572
PSO,F92017,38,449.0118350030207
PSO,F92017,39,3898.861443470254
PSO,F92017,40,3125.5021418918877
PSO,F92017,41,2775.7111228278663
PSO,F92017,42,1874.5204093425382
PSO,F92017,43,3296.768190463037
PSO,F92017,44,732.0574846237614
PSO,F92017,45,3624.9614774393267
PSO,F92017,46,1985.5987814115979
PSO,F92017,47,4198.271986023399
PSO,F92017,48,1010.2688251806303
PSO,F92017,49,3688.7270717067095
SSA,F92017,0,10.273386543445667
SSA,F92017,1,2317.174910942129
SSA,F92017,2,295.91470817926165
SSA,F92017,3,324.4981021112035
SSA,F92017,4,1654.5673889388436
SSA,F92017,5,26.48393279731681
SSA,F92017,6,1.72990060693337
SSA,F92017,7,821.5249079891146
SSA,F92017,8,412.14858638665646
SSA,F92017,9,1269.1895925257868
SSA,F92017,10,70.20209644014903
SSA,F92017,11,145.5087102898433
SSA,F92017,12,127.0902750730711
SSA,F92017,13,122.05698182586275
SSA,F92017,14,48.16183849340996
SSA,F92017,15,2312.050468860989
SSA,F92017,16,6.2978442508883745
SSA,F92017,17,2880.4187920127224
SSA,F92017,18,1793.7308291017798
SSA,F92017,19,281.8740941910928
SSA,F92017,20,722.6235065223482
SSA,F92017,21,355.1896356606794
SSA,F92017,22,137.41449561744776
SSA,F92017,23,530.4742073104699
SSA,F92017,24,941.9056932645508
SSA,F92017,25,162.39871079138175
SSA,F92017,26,2043.817111598788
SSA,F92017,27,700.7366791521563
SSA,F92017,28,252.5921131314244
SSA,F92017,29,607.5645948539277
SSA,F92017,30,408.75711827607665
SSA,F92017,31,1069.334599587124
SSA,F92017,32,517.1860940899314
SSA,F92017,33,1164.205020543317
SSA,F92017,34,1111.1559551480186
SSA,F92017,35,177.57683478742547
SSA,F92017,36,176.54555153198635
SSA,F92017,37,1099.0027065880586
SSA,F92017,38,810.2098975889221
SSA,F92017,39,1433.8484912033127
SSA,F92017,40,64.98945183380783
SSA,F92017,41,788.9544457109914
SSA,F92017,42,1226.1153578069789
SSA,F92017,43,532.590216630626
SSA,F92017,44,521.4738618721203
SSA,F92017,45,127.58833438431611
SSA,F92017,46,464.27161360922037
SSA,F92017,47,2480.600982254142
SSA,F92017,48,422.77022002902777
SSA,F92017,49,1255.274688217747
MSA,F92017,0,257.3498892992793
MSA,F92017,1,2180.2022326914503
MSA,F92017,2,154.68637314812077
MSA,F92017,3,5219.090613291577
MSA,F92017,4,948.9605193610441
MSA,F92017,5,188.07965465721463
MSA,F92017,6,2091.2342091985993
MSA,F92017,7,2678.2395729716773
MSA,F92017,8,64.05811009988793
MSA,F92017,9,22.16858968518136
MSA,F92017,10,4200.574272995542
MSA,F92017,11,1306.7673351649282
MSA,F92017,12,1064.3828469866385
MSA,F92017,13,3119.053908604459
MSA,F92017,14,2453.0318775857995
MSA,F92017,15,2340.6946381189246
MSA,F92017,16,1986.6939010477
MSA,F92017,17,3462.8211330951017
MSA,F92017,18,763.342269613433
MSA,F92017,19,249.4780220880857
MSA,F92017,20,3205.337528593971
MSA,F92017,21,2936.7841243807234
MSA,F92017,22,3966.594317574498
MSA,F92017,23,2158.156026201048
MSA,F92017,24,2774.122146512256
MSA,F92017,25,559.7974589249279
MSA,F92017,26,2256.9416695757354
MSA,F92017,27,141.59030561887448
MSA,F92017,28,3513.068062762315
MSA,F92017,29,864.2618624783154
MSA,F92017,30,1356.699387350527
MSA,F92017,31,899.5222888664703
MSA,F92017,32,1768.318869009252
MSA,F92017,33,389.99739985722226
MSA,F92017,34,2005.1589705301885
MSA,F92017,35,3387.1405505040548
MSA,F92017,36,2090.098363690402
MSA,F92017,37,302.80409389686974
MSA,F92017,38,1197.5025414738047
MSA,F92017,39,1539.450661879775
MSA,F92017,40,929.7022534795633
MSA,F92017,41,322.2757665686149
MSA,F92017,42,1008.9281333638992
MSA,F92017,43,645.0821626525521
MSA,F92017,44,2560.748936624108
MSA,F92017,45,311.17496339124955
MSA,F92017,46,6.444526988532743
MSA,F92017,47,4265.794013937415
MSA,F92017,48,2679.6698407259773
MSA,F92017,49,2413.5878399761677
IMSA,F92017,0,1021.0014991860298
IMSA,F92017,1,3612.2812931301996
IMSA,F92017,2,4727.439633748974
IMSA,F92017,3,4550.945745705052
IMSA,F92017,4,2362.101714701772
IMSA,F92017,5,840.6910235896994
IMSA,F92017,6,3507.0112924578443
IMSA,F92017,7,3944.24454814992
IMSA,F92017,8,6091.987425444062
IMSA,F92017,9,6143.280238496485
IMSA,F92017,10,6097.9250486069905
IMSA,F92017,11,1809.5519258746954
IMSA,F92017,12,3771.451868961156
IMSA,F92017,13,4860.875342459465
IMSA,F92017,14,3398.904613918241
IMSA,F92017,15,2591.158207013181
IMSA,F92017,16,5697.018946659922
IMSA,F92017,17,2746.911369384188
IMSA,F92017,18,1351.4643120641867
IMSA,F92017,19,1628.1039646118206
IMSA,F92017,20,3590.4289444577444
IMSA,F92017,21,3042.17279739669
IMSA,F92017,22,1904.8190608218938
IMSA,F92017,23,5305.426183110521
IMSA,F92017,24,1215.538776784866
IMSA,F92017,25,4397.115253414588
IMSA,F92017,26,4406.0888481271395
IMSA,F92017,27,4522.559127018991
IMSA,F92017,28,5157.470896956482
IMSA,F92017,29,3046.511127349315
IMSA,F92017,30,4777.930599016534
IMSA,F92017,31,2732.3857630005095
IMSA,F92017,32,4115.0754809200735
IMSA,F92017,33,3284.7797747438035
IMSA,F92017,34,3716.847449808658
IMSA,F92017,35,2010.5639825524522
IMSA,F92017,36,2886.2428409045824
IMSA,F92017,37,3256.889107974652
IMSA,F92017,38,2365.162260290779
IMSA,F92017,39,442.62807185888414
IMSA,F92017,40,1312.7832099575462
IMSA,F92017,41,5469.121902648814
IMSA,F92017,42,3318.572375913758
IMSA,F92017,43,1319.323985061712
IMSA,F92017,44,1944.869657143343
IMSA,F92017,45,492.34368203785016
IMSA,F92017,46,4009.405587808691
IMSA,F92017,47,2648.0051948446217
IMSA,F92017,48,878.9041107441881
IMSA,F92017,49,6868.867633591806
WOA,F92017,0,3138.7438281759605
WOA,F92017,1,1683.3998114883998
WOA,F92017,2,1736.7083391504748
WOA,F92017,3,2342.581821946702
WOA,F92017,4,3463.540111129012
WOA,F92017,5,3699.1898906529786
WOA,F92017,6,3392.8088619896407
WOA,F92017,7,2594.5720687492612
WOA,F92017,8,1534.3959493370276
WOA,F92017,9,2941.013251883218
WOA,F92017,10,4273.042023778344
WOA,F92017,11,2704.2014438875303
WOA,F92017,12,4322.5269610798205
WOA,F92017,13,4921.655275288751
WOA,F92017,14,2583.492249303894
WOA,F92017,15,1105.7724568943086
WOA,F92017,16,3698.631731919384
WOA,F92017,17,2292.0923997249956
WOA,F92017,18,3423.4177003983787
WOA,F92017,19,2778.845101991419
WOA,F92017,20,4152.1571347239515
WOA,F92017,21,3673.4496741694493
WOA,F92017,22,1824.4707427725152
WOA,F92017,23,274.3307132374648
WOA,F92017,24,2839.9250857416027
WOA,F92017,25,3308.297931687861
WOA,F92017,26,2489.704513199047
WOA,F92017,27,1720.2918935177768
WOA,F92017,28,3357.5422894284347
WOA,F92017,29,2852.388265704705
WOA,F92017,30,3513.7552024024244
WOA,F92017,31,2947.954093629771
WOA,F92017,32,2388.8642582065604
WOA,F92017,33,2144.3078022330246
WOA,F92017,34,3202.9095945459085
WOA,F92017,35,3807.6466199386996
WOA,F92017,36,1623.792132584198
WOA,F92017,37,4316.662237301542
WOA,F92017,38,4168.742695943962
WOA,F92017,39,3411.3120093126527
WOA,F92017,40,2341.6242595838994
WOA,F92017,41,2502.312233763929
WOA,F92017,42,1577.591693238728
WOA,F92017,43,2571.9707798437903
WOA,F92017,44,2878.335634044155
WOA,F92017,45,3747.924558759438
WOA,F92017,46,2927.6612136177173
WOA,F92017,47,3159.7958993231714
WOA,F92017,48,1150.470770729451
WOA,F92017,49,5091.447891092084
DE,F92017,0,2654.1750825030485
DE,F92017,1,2143.8955970283914
DE,F92017,2,2824.7562548794285
DE,F92017,3,2819.351365455088
DE,F92017,4,772.5152731408634
DE,F92017,5,3388.6704367132425
DE,F92017,6,2103.128702244214
DE,F92017,7,2690.174167492143
DE,F92017,8,3192.7319155848345
DE,F92017,9,2079.312561529925
DE,F92017,10,2852.350347267782
DE,F92017,11,2901.572107540238
DE,F92017,12,2685.40741751882
DE,F92017,13,2475.1455490534954
DE,F92017,14,2505.6330515166937
DE,F92017,15,2541.1332236388716
DE,F92017,16,2036.9096348002495
DE,F92017,17,2739.5232935680215
DE,F92017,18,3462.4860610598225
DE,F92017,19,2109.7968860406418
DE,F92017,20,1871.2472795050526
DE,F92017,21,2184.1949327446364
DE,F92017,22,3187.445924153346
DE,F92017,23,3392.491553297039
DE,F92017,24,3206.321103043392
DE,F92017,25,2716.0316451168
DE,F92017,26,3520.9972799418592
DE,F92017,27,3557.198620535255
DE,F92017,28,1641.6551150080668
DE,F92017,29,2839.304473007649
DE,F92017,30,2758.2063227525396
DE,F92017,31,2644.3513296683286
DE,F92017,32,1722.9355353414212
DE,F92017,33,1715.5319001396383
DE,F92017,34,3322.526965017476
DE,F92017,35,3241.9831252182994
DE,F92017,36,2362.635053696833
DE,F92017,37,3420.4283436397873
DE,F92017,38,2602.5556425453233
DE,F92017,39,1210.482004203921
DE,F92017,40,1897.3035725123173
DE,F92017,41,3046.3259769785072
DE,F92017,42,2686.677536293115
DE,F92017,43,1962.290513412876
DE,F92017,44,3840.5506794973153
DE,F92017,45,1296.5007751359171
DE,F92017,46,2571.8285810625584
DE,F92017,47,2923.2347446848235
DE,F92017,48,2697.204098301094
DE,F92017,49,3002.4903544756435
GWO,F92017,0,3600.778372872979
GWO,F92017,1,3039.6272932523734
GWO,F92017,2,1316.9960271514738
GWO,F92017,3,1403.4505020453562
GWO,F92017,4,2362.0804597439073
GWO,F92017,5,2477.5868581712984
GWO,F92017,6,4745.067857824969
GWO,F92017,7,2184.182748010675
GWO,F92017,8,1750.062336029603
GWO,F92017,9,1446.7127226433913
GWO,F92017,10,3275.673995188774
GWO,F92017,11,2760.1799174706503
GWO,F92017,12,3291.416457481848
GWO,F92017,13,1203.6659088375782
GWO,F92017,14,3356.0261315398893
GWO,F92017,15,3628.1311146159787
GWO,F92017,16,802.5747089322376
GWO,F92017,17,1611.4841163629044
GWO,F92017,18,1914.2344952259227
GWO,F92017,19,2213.3026747247004
GWO,F92017,20,3127.8016498072684
GWO,F92017,21,3320.407262049599
GWO,F92017,22,236.22052056179928
GWO,F92017,23,2480.0834772163817
GWO,F92017,24,3696.886195597055
GWO,F92017,25,3557.478488166327
GWO,F92017,26,2577.565009019323
GWO,F92017,27,1177.1501450816359
GWO,F92017,28,3071.669977605683
GWO,F92017,29,2864.4919150964215
GWO,F92017,30,1648.487330875043
GWO,F92017,31,2735.8436228757255
GWO,F92017,32,1016.0264784019091
GWO,F92017,33,2548.3115535249744
GWO,F92017,34,2687.773127732673
GWO,F92017,35,3940.843140862289
GWO,F92017,36,2892.4065008692487
GWO,F92017,37,1736.321990278877
GWO,F92017,38,1814.8265454323246
GWO,F92017,39,1796.6740552822139
GWO,F92017,40,3291.3320646854336
GWO,F92017,41,2150.4978467059937
GWO,F92017,42,1623.8747069934416
GWO,F92017,43,1252.814871341272
GWO,F92017,44,3122.044347305078
GWO,F92017,45,2358.909349942889
GWO,F92017,46,1986.9634430730403
GWO,F92017,47,2311.734352007923
GWO,F92017,48,4331.697217069108
GWO,F92017,49,1683.8947966975156
HHO,F92017,0,4019.8216703731414
HHO,F92017,1,2370.8703053073586
HHO,F92017,2,3104.086127933204
HHO,F92017,3,1146.4251874363126
HHO,F92017,4,3374.861150700641
HHO,F92017,5,2809.6524725110394
HHO,F92017,6,2669.0621450004874
HHO,F92017,7,5049.226071783451
HHO,F92017,8,2315.87503120415
HHO,F92017,9,2998.1153697962054
HHO,F92017,10,3124.8269433297282
HHO,F92017,11,3138.36730550382
HHO,F92017,12,4834.525910076871
HHO,F92017,13,4096.85020424458
HHO,F92017,14,4181.43382089023
HHO,F92017,15,498.1574095157903
HHO,F92017,16,1207.036377010918
HHO,F92017,17,3026.361169151911
HHO,F92017,18,3772.8997854166646
HHO,F92017,19,1580.3030059767007
HHO,F92017,20,1806.0673490351146
HHO,F92017,21,2633.872060448328
HHO,F92017,22,4533.177030133134
HHO,F92017,23,1991.850913944203
HHO,F92017,24,4664.081481673216
HHO,F92017,25,3491.756543357702
HHO,F92017,26,2691.984773741804
HHO,F92017,27,205.6329919995187
HHO,F92017,28,3984.134110429619
HHO,F92017,29,3965.0080806043115
HHO,F92017,30,2797.5745919533347
HHO,F92017,31,3285.5135917355456
HHO,F92017,32,4041.193498824774
HHO,F92017,33,4838.15644733364
HHO,F92017,34,3766.710260984886
HHO,F92017,35,3625.197068426276
HHO,F92017,36,540.752184627232
HHO,F92017,37,2523.2701643836317
HHO,F92017,38,2410.847711645394
HHO,F92017,39,1779.8704605300518
HHO,F92017,40,860.5599374292124
HHO,F92017,41,3418.703128197323
HHO,F92017,42,3139.7767018901923
HHO,F92017,43,4106.334229636301
HHO,F92017,44,3331.2500492665604
HHO,F92017,45,746.0431238574874
HHO,F92017,46,4366.063123805943
HHO,F92017,47,2389.565456813687
HHO,F92017,48,3880.149987213652
HHO,F92017,49,293.10156945824383
GA,F92017,0,3279.455101786991
GA,F92017,1,1318.4240671578937
GA,F92017,2,2990.4010691653075
GA,F92017,3,4588.202492182605
GA,F92017,4,5838.66917324128
GA,F92017,5,3073.5742941905464
GA,F92017,6,5321.820054053063
GA,F92017,7,3763.380048932793
GA,F92017,8,4817.715013188816
GA,F92017,9,4704.3001366822755
GA,F92017,10,3217.415544464029
GA,F92017,11,3837.587752416199
GA,F92017,12,891.7103407487393
GA,F92017,13,1928.7815518471743
GA,F92017,14,3082.7241135314216
GA,F92017,15,3492.3176473852545
GA,F92017,16,3571.9955692369367
GA,F92017,17,4546.316453792751
GA,F92017,18,2609.293554441332
GA,F92017,19,1107.9225374999678
GA,F92017,20,1855.3981506390483
GA,F92017,21,2953.2299518882737
GA,F92017,22,3216.696691190493
GA,F92017,23,4923.310410032329
GA,F92017,24,1760.2950244006006
GA,F92017,25,3809.4191464156975
GA,F92017,26,3016.8581658089406
GA,F92017,27,360.49556890912936
GA,F92017,28,4691.813631514313
GA,F92017,29,4031.099847400521
GA,F92017,30,1046.416862461885
GA,F92017,31,906.7378796353078
GA,F92017,32,5936.490046175426
GA,F92017,33,1850.421469533856
GA,F92017,34,4380.518954336105
GA,F92017,35,3821.1608780384668
GA,F92017,36,2204.4979092175927
GA,F92017,37,2032.024628760386
GA,F92017,38,5753.473142362425
GA,F92017,39,5260.127767775633
GA,F92017,40,2863.9324033015655
GA,F92017,41,3902.9325616515525
GA,F92017,42,3039.6702572746417
GA,F92017,43,2427.106223476172
GA,F92017,44,4177.3949772795895
GA,F92017,45,3591.3343752824167
GA,F92017,46,4985.032286761099
GA,F92017,47,6380.8849560010385
GA,F92017,48,1233.0518166339461
GA,F92017,49,1299.03237262346
PSO,F102017,0,339315.972627789
PSO,F102017,1,1367809.8214912766
PSO,F102017,2,310729.1430258418
PSO,F102017,3,516979.5580753379
PSO,F102017,4,295222.1752702214
PSO,F102017,5,458244.80151610717
PSO,F102017,6,346981.3555169187
PSO,F102017,7,281121.44534580054
PSO,F102017,8,269796.3545526674
PSO,F102017,9,3846818.8734977585
PSO,F102017,10,393014.6775646944
PSO,F102017,11,399056.37549258186
PSO,F102017,12,571332.9850748992
PSO,F102017,13,378340.08118188166
PSO,F102017,14,306050.6662273287
PSO,F102017,15,253575.44320810455
PSO,F102017,16,1250331.3951115794
PSO,F102017,17,251191.1053235174
PSO,F102017,18,1506616.4750114626
PSO,F102017,19,461983.4772943329
PSO,F102017,20,447846.8185518731
PSO,F102017,21,1181892.0814994192
PSO,F102017,22,357955.7371210167
PSO,F102017,23,430633.3873105307
PSO,F102017,24,371275.4132225833
PSO,F102017,25,238334.45706552846
PSO,F102017,26,4052627.6750154537
PSO,F102017,27,235963.85069580737
PSO,F102017,28,287092.5297589391
PSO,F102017,29,412447.8047804092
PSO,F102017,30,1294395.8930138603
PSO,F102017,31,1165145.113649626
PSO,F102017,32,313038.6038991236
PSO,F102017,33,276255.62729933485
PSO,F102017,34,476350.51996695617
PSO,F102017,35,220619.02841931002
PSO,F102017,36,949841.3975363447
PSO,F102017,37,242142.88463237928
PSO,F102017,38,1466182.648767335
PSO,F102017,39,517746.8861811658
PSO,F102017,40,1783862.8235360095
PSO,F102017,41,192787.98745931973
PSO,F102017,42,243573.12100775272
PSO,F102017,43,114411.50829027669
PSO,F102017,44,346319.5060114752
PSO,F102017,45,1234393.223959436
PSO,F102017,46,322422.3719424039
PSO,F102017,47,266199.3284039849
PSO,F102017,48,361457.4996136337
PSO,F102017,49,414736.75319828826
SSA,F102017,0,171233.60596684716
SSA,F102017,1,108232.27718073464
SSA,F102017,2,158631.09900458634
SSA,F102017,3,180358.25825602293
SSA,F102017,4,132636.50063347144
SSA,F102017,5,81836.94008537415
SSA,F102017,6,202502.01453053343
SSA,F102017,7,116990.81858148928
SSA,F102017,8,140918.32755048553
SSA,F102017,9,153141.6903544894
SSA,F102017,10,185583.46176650157
SSA,F102017,11,144735.16719453552
SSA,F102017,12,183897.23465829773
SSA,F102017,13,147115.38151521678
SSA,F102017,14,153482.65727491947
SSA,F102017,15,104115.4538456816
SSA,F102017,16,128127.7987179995
SSA,F102017,17,114425.26569042221
SSA,F102017,18,156161.2725394225
SSA,F102017,19,90151.6080651543
SSA,F102017,20,244260.53713680425
SSA,F102017,21,109845.49629478871
SSA,F102017,22,108726.30823593667
SSA,F102017,23,78957.60824194191
SSA,F102017,24,133116.94101419317
SSA,F102017,25,159635.5800618537
SSA,F102017,26,198104.45533337377
SSA,F102017,27,133378.91664311892
SSA,F102017,28,176386.90532748075
SSA,F102017,29,93468.76173773123
SSA,F102017,30,293012.686119152
SSA,F102017,31,127884.15162684284
SSA,F102017,32,121738.00679469923
SSA,F102017,33,178305.23301770477
SSA,F102017,34,152906.20182907378
SSA,F102017,35,237275.70706015034
SSA,F102017,36,198538.3397867288
SSA,F102017,37,119994.99575918683
SSA,F102017,38,140340.01866547472
SSA,F102017,39,210033.2449641928
SSA,F102017,40,185907.33426605695
SSA,F102017,41,131526.57225330203
SSA,F102017,42,195012.52292810567
SSA,F102017,43,243246.3650078561
SSA,F102017,44,224939.4378043769
SSA,F102017,45,157309.66785779633
SSA,F102017,46,137374.49493098963
SSA,F102017,47,81952.49654761898
SSA,F102017,48,189069.07916090946
SSA,F102017,49,190354.27987007218
MSA,F102017,0,329147.14722165436
MSA,F102017,1,146988.80785182156
MSA,F102017,2,85696.13681598364
MSA,F102017,3,85845.67805497856
MSA,F102017,4,184604.35101511472
MSA,F102017,5,308955.1711180209
MSA,F102017,6,165761.76175038208
MSA,F102017,7,186563.18024047572
MSA,F102017,8,94518.65094113782
MSA,F102017,9,305225.59158387437
MSA,F102017,10,131575.5879909316
MSA,F102017,11,229115.02285016782
MSA,F102017,12,140263.96032717207
MSA,F102017,13,90865.16991850454
MSA,F102017,14,99601.5317716304
MSA,F102017,15,195935.59792773874
MSA,F102017,16,270897.18535396137
MSA,F102017,17,84995.42752653593
MSA,F102017,18,169529.64190610833
MSA,F102017,19,104133.60901355307
MSA,F102017,20,254515.70544163173
MSA,F102017,21,85588.1354792873
MSA,F102017,22,185913.25326987787
MSA,F102017,23,89693.62580697342
MSA,F102017,24,189495.40841534105
MSA,F102017,25,706649.4080658162
MSA,F102017,26,105882.29265073521
MSA,F102017,27,106913.67485778638
MSA,F102017,28,115634.03073774966
MSA,F102017,29,65115.04940790833
MSA,F102017,30,134609.450903277
MSA,F102017,31,135626.83444597136
MSA,F102017,32,132639.78194090517
MSA,F102017,33,180280.96162077575
MSA,F102017,34,205840.62427134137
MSA,F102017,35,172721.16755774763
MSA,F102017,36,90163.26840824747
MSA,F102017,37,78254.24880721328
MSA,F102017,38,94505.09912613314
MSA,F102017,39,301054.278756402
MSA,F102017,40,11440126.36893207
MSA,F102017,41,159076.11863436288
MSA,F102017,42,104893.8876727396
MSA,F102017,43,314324.0298332042
MSA,F102017,44,97161.03711415721
MSA,F102017,45,122493.13606164578
MSA,F102017,46,97717.26560734097
MSA,F102017,47,223256.6905470534
MSA,F102017,48,108102.55707154218
MSA,F102017,49,144415.09741491734
IMSA,F102017,0,71586.3812130771
IMSA,F102017,1,78551.88890525246
IMSA,F102017,2,137136.44416692434
IMSA,F102017,3,99846.95604580692
IMSA,F102017,4,133170.38440327364
IMSA,F102017,5,221674.41708181374
IMSA,F102017,6,108321.1376334949
IMSA,F102017,7,81952.12694366436
IMSA,F102017,8,122241.69586469301
IMSA,F102017,9,6890935.388021012
IMSA,F102017,10,59086.10602444966
IMSA,F102017,11,149686.49647124813
IMSA,F102017,12,133804.44945344713
IMSA,F102017,13,116360.02430157542
IMSA,F102017,14,81011.64038433574
IMSA,F102017,15,123744.23799270437
IMSA,F102017,16,116309.68091123743
IMSA,F102017,17,79750.35967680454
IMSA,F102017,18,83534.83534192311
IMSA,F102017,19,126540.14031510145
IMSA,F102017,20,126503.45190232243
IMSA,F102017,21,149988.397305659
IMSA,F102017,22,62967.787925404344
IMSA,F102017,23,96860.16800158683
IMSA,F102017,24,104130.48032462545
IMSA,F102017,25,99579.56701856275
IMSA,F102017,26,141661.05835039954
IMSA,F102017,27,68792.97927367903
IMSA,F102017,28,125102.8899769114
IMSA,F102017,29,53491.45783142705
IMSA,F102017,30,155566.44617204106
IMSA,F102017,31,108007.16442838186
IMSA,F102017,32,140120.02061460377
IMSA,F102017,33,94959.37055838853
IMSA,F102017,34,77487.56585596266
IMSA,F102017,35,116426.36754400213
IMSA,F102017,36,75970.35667072568
IMSA,F102017,37,121582.82734313613
IMSA,F102017,38,72730.92748820494
IMSA,F102017,39,120332.04238058437
IMSA,F102017,40,80509.08588271905
IMSA,F102017,41,182242.0528066549
IMSA,F102017,42,133287.78560964635
IMSA,F102017,43,202087.6071402579
IMSA,F102017,44,66429.6099675437
IMSA,F102017,45,129474.23808489006
IMSA,F102017,46,193511.27481948608
IMSA,F102017,47,120148.94454682658
IMSA,F102017,48,116144.15568791403
IMSA,F102017,49,82538.96209221514
WOA,F102017,0,36356.107269105225
WOA,F102017,1,23930.43490267813
WOA,F102017,2,65210.05824385499
WOA,F102017,3,26898.48079108549
WOA,F102017,4,37404.2538286787
WOA,F102017,5,25682.6473269711
WOA,F102017,6,66312.63751926197
WOA,F102017,7,45276.91247408101
WOA,F102017,8,22690.7939477005
WOA,F102017,9,126688.66767227856
WOA,F102017,10,23306.45693764277
WOA,F102017,11,19961.26534375723
WOA,F102017,12,24680.59698873416
WOA,F102017,13,31385.15733923678
WOA,F102017,14,53069.01412936441
WOA,F102017,15,9465.409872015438
WOA,F102017,16,48351.86425679905
WOA,F102017,17,90554.5974447234
WOA,F102017,18,23853.50977442564
WOA,F102017,19,28960.153959718187
